@relation avro_testingSet14.arff

@attribute SIZE numeric
@attribute LOC_ADDED numeric
@attribute LOC_ADDED_AVG numeric
@attribute LOC_ADDED_MAX numeric
@attribute LOC_REMOVED numeric
@attribute LOC_REMOVED_AVG numeric
@attribute LOC_REMOVED_MAX numeric
@attribute CHURN numeric
@attribute CHURN_AVG numeric
@attribute CHURN_MAX numeric
@attribute LOC_TOUCHED numeric
@attribute LOC_TOUCHED_AVG numeric
@attribute LOC_TOUCHED_MAX numeric
@attribute NUMBER_OF_REVISIONS numeric
@attribute NUMBER_OF_DEFECT_FIXES numeric
@attribute NUMBER_OF_AUTHORS numeric
@attribute IS_BUGGY {'YES', 'NO'}

@data
283,7,7.0,7,0,0.0,0,7,7.0,7,7,7.0,7,1,0,1,NO
316,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
204,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
133,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
285,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
336,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
701,247,123.5,241,10,5.0,9,257,128.5,250,237,118.5,232,2,1,2,YES
301,9,4.5,8,2,1.0,1,11,5.5,9,7,3.5,7,2,1,2,YES
76,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
69,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
266,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
253,6,6.0,6,0,0.0,0,6,6.0,6,6,6.0,6,1,0,1,NO
217,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
100,2,2.0,2,1,1.0,1,3,3.0,3,1,1.0,1,1,1,1,YES
191,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
476,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
95,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
551,1,1.0,1,0,0.0,0,1,1.0,1,1,1.0,1,1,1,1,YES
136,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
33,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
474,13,6.5,10,3,1.5,2,16,8.0,11,10,5.0,9,2,1,1,YES
140,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
111,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
34,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
39,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
36,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
271,17,8.5,13,3,1.5,2,20,10.0,15,14,7.0,11,2,0,1,YES
75,14,14.0,14,0,0.0,0,14,14.0,14,14,14.0,14,1,0,1,NO
57,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
124,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
59,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
32,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
25,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
53,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
53,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
88,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,YES
107,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
133,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
169,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
94,16,16.0,16,2,2.0,2,18,18.0,18,14,14.0,14,1,0,1,NO
35,7,7.0,7,1,1.0,1,8,8.0,8,6,6.0,6,1,0,1,NO
685,108,36.0,105,11,3.6666666666666665,5,119,39.666666666666664,109,105,35.0,101,3,0,2,NO
162,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
39,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
79,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
85,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
110,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
111,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
53,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
52,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
159,7,7.0,7,2,2.0,2,9,9.0,9,5,5.0,5,1,1,1,YES
524,156,156.0,156,35,35.0,35,191,191.0,191,121,121.0,121,1,1,1,YES
183,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
215,13,13.0,13,13,13.0,13,26,26.0,26,0,0.0,0,1,0,1,NO
76,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
563,5,5.0,5,6,6.0,6,11,11.0,11,1,1.0,1,1,0,1,NO
257,5,5.0,5,5,5.0,5,10,10.0,10,0,0.0,0,1,0,1,NO
55,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
102,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
403,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
35,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
145,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
119,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
108,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
91,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
69,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
80,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
63,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
160,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
102,5,5.0,5,1,1.0,1,6,6.0,6,4,4.0,4,1,1,1,YES
54,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
267,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
55,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
46,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
226,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
54,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
270,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
74,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
359,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
78,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
180,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
57,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
50,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
243,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
254,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
306,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
139,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
372,7,7.0,7,10,10.0,10,17,17.0,17,3,3.0,3,1,0,1,NO
75,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
222,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
61,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
98,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
28,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
55,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
194,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
28,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
50,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
55,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
124,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
87,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
65,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
140,3,3.0,3,7,7.0,7,10,10.0,10,4,4.0,4,1,0,1,NO
134,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
117,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
28,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
57,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
60,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
62,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
89,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
60,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
68,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
522,1,1.0,1,1,1.0,1,2,2.0,2,0,0.0,0,1,1,1,YES
43,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
247,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
35,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
42,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
57,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
125,12,12.0,12,4,4.0,4,16,16.0,16,8,8.0,8,1,1,1,YES
61,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
92,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
92,2,2.0,2,3,3.0,3,5,5.0,5,1,1.0,1,1,0,1,NO
80,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
101,3,3.0,3,3,3.0,3,6,6.0,6,0,0.0,0,1,0,1,NO
59,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
84,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
81,2,2.0,2,3,3.0,3,5,5.0,5,1,1.0,1,1,0,1,NO
173,4,2.0,2,3,1.5,2,7,3.5,4,1,0.5,1,2,1,2,YES
151,11,5.5,10,3,1.5,3,14,7.0,10,12,6.0,10,2,0,2,NO
78,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
72,9,4.5,6,3,1.5,2,12,6.0,8,6,3.0,4,2,0,2,NO
73,10,5.0,7,3,1.5,2,13,6.5,9,7,3.5,5,2,0,2,NO
324,31,10.333333333333334,20,17,5.666666666666667,8,48,16.0,28,14,4.666666666666667,12,3,0,1,NO
81,1,0.5,1,6,3.0,5,7,3.5,5,5,2.5,5,2,0,1,NO
66,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
239,279,69.75,202,40,10.0,21,319,79.75,202,249,62.25,202,4,1,1,YES
91,96,48.0,96,5,2.5,5,101,50.5,96,101,50.5,96,2,0,1,NO
57,58,58.0,58,0,0.0,0,58,58.0,58,58,58.0,58,1,0,1,NO
85,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
94,94,94.0,94,0,0.0,0,94,94.0,94,94,94.0,94,1,0,1,NO
54,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
75,3,3.0,3,5,5.0,5,8,8.0,8,2,2.0,2,1,0,1,NO
137,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
133,8,8.0,8,5,5.0,5,13,13.0,13,3,3.0,3,1,1,1,YES
79,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
76,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
81,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
99,1,1.0,1,0,0.0,0,1,1.0,1,1,1.0,1,1,0,1,NO
115,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
180,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
118,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
132,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
94,2,2.0,2,3,3.0,3,5,5.0,5,1,1.0,1,1,1,1,YES
88,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
51,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
111,9,9.0,9,18,18.0,18,27,27.0,27,9,9.0,9,1,1,1,YES
